Date,Time,NR Cell Group,Integrity,Downlink Traffic Volume(GB)_5G-NR,Uplink Traffic Volume(GB)_5G-NR,User Downlink Average Throughput(Mbps)_5G-NR,User Uplink Average Throughput(Mbps)_5G-NR,Cell Downlink Average Throughput(Mbps)_5G-NR,Cell Uplink Average Throughput(Mbps)_5G-NR,Average Number of Users_5G-NR,Downlink PRB usage_5G-NR,Uplink PRB usage_5G-NR,CCE usage_5G-NR,Unavailable duration_5G-NR,RACH SR_Contention(%).,RACH SR_non-Contention(%).,Avg CQI (Single Codeword)-NR,Avg CQI 256QAM 5G-NR,Avg CQI 64QAM 5G-NR,SgNB Addition Success Rate_5G-NR,Inter-SgNB PSCell Change Success Rate_5G-NR,Intra-SgNB PSCell Change Success Rate_5G-NR,SgNB-Triggered Abnormal SgNB Release Rate_5G-NR,NR DCR -Include MeNB Triggered,Average PDSCH Scheduling MCS_5G-NR,Average PUSCH Schedulign MCS_5G-NR,N.UL.NI.Avg(dBm)_5G-NR,Average PDSCH RANK 256QAM_5G-NR,Average PDSCH RANK 64QAM_5G-NR,PDSCH IBLER_5G-NR,PDSCH RBler_5G-NR,PUSCH Rbler_5G-NR,Cell Availability
2023-11-21,01:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1009.7338,37.3946,110.1633,5.6217,116.3967,17.6187,1586.698,15.2907,15.48,8.6851,0,68.6551,95.1095,10.5023,10.5242,9.9262,99.9175,62.968,99.8942,0.0104,0.5157,12.7223,22.6331,-109.8,2.0469,1.9142,5.9675,0.1853,0.4726,100
2023-11-21,01:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,12.9596,0.7339,44.1585,6.8282,50.0149,18.0865,30.2331,15.3947,13.8234,8.9491,0,79.2857,94.6667,11.0936,11.1308,10.6327,99.9299,,99.8736,0,0.2794,7.379,23.2423,-112,2.1221,2.6879,6.7572,0.0516,0.2883,100
2023-11-21,01:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,101.0359,3.3735,109.7939,4.9605,95.0368,14.1847,171.004,16.9104,20.2131,10.1582,0,74.9351,93.0454,10.4586,10.4895,9.8151,99.9013,99.9268,99.797,0,0.5724,13.2729,21.9495,-109.1667,2.0062,1.8468,4.9075,0.2016,0.3081,100
2023-11-21,01:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,37.9956,3.3184,127.9865,11.7945,99.9536,26.8833,48.4661,19.7465,26.8713,6.8163,0,88.3481,95.8534,11.4451,11.4579,11.0314,99.9755,,100,0,0.5884,11.1606,23.2457,-112,2.0291,2.7724,3.6944,0.1043,0.3158,100
2023-11-21,01:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,59.4962,1.2138,40.6808,1.822,74.4064,11.7849,157.9367,28.8405,15.1606,16.5377,0,70.6343,60.7187,10.2205,10.4625,9.4398,99.8486,100,99.7368,0,0.8759,10.4239,21.3695,-109.5,1.9956,1.6453,8.7049,0.4401,2.7871,100
2023-11-21,02:00,Southern Remote,1,32.8628,0.8063,123.5966,3.0917,88.7241,12.7212,87.4339,9.9974,12.5325,6.0314,0,90.4588,39.3527,11.3615,11.4482,10.3377,99.9829,,99.9403,0,0.2654,10.7856,22.3735,-108.3333,2.0758,1.8976,4.6929,0.2742,1.6277,100
2023-11-21,02:00,Southern Region,1,2905.6958,109.0645,140.3542,7.4336,108.7634,16.5637,4981.8451,6.6761,9.2593,3.6971,144000,76.39,89.1185,10.6237,10.6468,10.1492,99.9451,96.6264,99.8387,0.0149,0.5686,11.2927,22.5749,-111.5287,2.1215,2.1108,4.4141,0.1176,0.343,92.4242
2023-11-21,02:00,Southern City,1,1276.0284,47.8034,100.9986,5.8414,100.6327,15.7166,2446.8657,10.3893,12.4762,6.0954,0,70.8159,91.422,10.5955,10.6266,10.0265,99.9333,95.7257,99.8518,0.0195,0.5594,12.0527,22.2004,-109.776,2.0963,1.9021,5.6285,0.1926,0.5969,100
2023-11-21,02:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,297.6035,9.3774,85.1473,6.0652,89.7039,13.0032,582.7259,16.8433,17.8865,9.7389,0,69.7324,73.2431,11.7013,11.7513,11.2009,99.9497,99.5038,99.8908,0.0108,0.7515,12.4069,21.335,-106.9487,2.1451,1.977,6.2112,0.2733,1.0608,100
2023-11-21,02:00,Aseer Province,1,1007.7161,40.9533,121.6022,5.9161,107.8382,17.0382,1898.4074,8.8872,11.6294,5.2528,0,72.2682,95.4319,10.5994,10.6225,10.0119,99.9279,95.2408,99.8592,0.0228,0.4557,12.1369,22.6016,-110.6867,2.0868,2.0137,5.4226,0.1471,0.4162,100
2023-11-21,02:00,Jazan Province,1,357.165,10.2294,78.1245,5.1262,88.1913,12.7758,727.9373,18.3552,17.2968,10.5505,0,72.1692,68.0285,11.206,11.35,10.2192,99.9517,99.5044,99.8726,0.0097,0.7408,12.1226,21.34,-107.4444,2.109,1.8195,6.483,0.312,1.2375,100
2023-11-21,02:00,Najran Province,1,78.583,2.9231,109.5001,5.5713,83.843,13.5504,158.2417,13.9067,19.6119,8.7894,0,71.4747,93.8856,10.6391,10.6688,9.9976,99.9801,99.7154,99.8899,0,0.5056,12.1692,21.9314,-109,2.1006,1.7695,4.3144,0.1168,0.3238,100
2023-11-21,02:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,139.4653,5.2295,174.3983,5.002,96.1287,15.0157,369.6842,4.1332,7.8168,2.9032,0,69.0818,97.4386,10.0006,10.0071,9.8897,99.9339,90.8454,99.7836,0.0764,0.5103,9.7047,22.0062,-111.3519,2.1413,2.0838,5.5769,0.1279,0.5703,100
2023-11-21,02:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,826.7935,33.3942,115.4801,5.7846,110.9234,17.54,1452.4232,12.6382,14.577,7.2374,0,73.1782,94.6667,10.6504,10.6744,9.9787,99.9218,99.5754,99.8728,0.0036,0.4536,12.621,22.7106,-110.1778,2.0776,1.8995,5.4667,0.1532,0.3781,100
2023-11-21,02:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,6.519,0.6326,169.83,18.0292,71.4484,22.4677,26.0131,5.1027,12.3845,3.3545,0,83.1148,96.0393,11.4258,11.4048,12.0024,100,,100,0,0.1445,8.9277,23.6768,-112.3333,2.175,2.0339,4.9119,0.0834,0.2217,100
2023-11-21,02:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,78.583,2.9231,109.5001,5.5713,83.843,13.5504,158.2417,13.9067,19.6119,8.7894,0,71.4747,93.8856,10.6391,10.6688,9.9976,99.9801,99.7154,99.8899,0,0.5056,12.1692,21.9314,-109,2.1006,1.7695,4.3144,0.1168,0.3238,100
2023-11-21,02:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,34.9382,1.697,112.5833,16.0521,101.0881,20.8933,50.2869,18.5194,17.3767,7.0411,0,86.924,93.6074,11.4106,11.4227,10.9971,99.9787,,100,0,0.1703,11.0868,23.7746,-112.3333,2.044,2.6175,4.0527,0.1001,0.3173,100
2023-11-21,02:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,59.5615,0.852,53.0166,1.4791,81.4616,11.4243,145.2114,25.3079,14.5846,14.1722,0,81.3162,51.1755,10.2834,10.5053,9.3686,99.9598,100,99.7457,0.0057,0.7013,10.9169,21.3662,-110.6667,1.9444,1.6265,7.6793,0.4825,2.2301,100
2023-11-21,03:00,Southern Remote,1,25.3862,0.8089,118.0477,4.7067,76.7863,13.5841,78.637,8.271,12.3914,5.1337,0,78.5332,33.3348,11.36,11.4472,9.9886,100,,100,0.0201,0.271,10.1532,22.5619,-110,2.0641,1.9475,3.6096,0.2621,1.3062,100
2023-11-21,03:00,Southern Region,1,2389.8935,93.0993,142.0675,8.3214,102.8019,16.1063,4534.1101,5.738,8.7825,3.3286,145545,75.0845,88.9491,10.6556,10.6742,10.2479,99.967,91.8288,99.8162,0.0075,0.4661,11.1504,22.5739,-111.8545,2.1249,2.0543,4.2455,0.1216,0.325,92.343
2023-11-21,03:00,Southern City,1,1018.0705,37.1083,99.0876,6.0347,93.1078,14.8629,2255.2907,8.6986,11.7137,5.4384,1545,69.4427,91.8482,10.6457,10.6641,10.3254,99.9648,89.2586,99.7895,0.0097,0.4219,12.0169,22.1779,-110.1913,2.1089,1.922,5.5871,0.2065,0.5456,99.7655
2023-11-21,03:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,273.4044,8.5163,77.0328,7.9325,83.5966,12.8015,535.1247,16.3242,17.1957,9.8881,0,67.5131,70.6156,11.7108,11.7702,11.0904,99.9741,99.6959,99.9202,0.0148,0.7014,12.2314,21.4418,-107.0256,2.1361,1.9849,6.2623,0.3285,0.9766,100
2023-11-21,03:00,Aseer Province,1,764.1979,31.6675,128.6091,6.3324,98.9759,16.0836,1727.1308,7.0953,10.8176,4.5092,1545,74.6448,95.196,10.6332,10.6448,10.355,99.9683,87.4062,99.7602,0.0078,0.2829,12.1767,22.5413,-111.2067,2.0978,2.0922,5.1988,0.1407,0.3657,99.7139
2023-11-21,03:00,Jazan Province,1,333.3202,9.4533,74.4974,6.3603,84.8876,12.7134,679.5789,17.402,16.7618,10.2956,0,69.4562,67.4375,11.2279,11.3626,10.216,99.958,99.6963,99.9036,0.014,0.7479,11.9769,21.4429,-107.5556,2.1076,1.8111,6.457,0.3268,1.1403,100
2023-11-21,03:00,Najran Province,1,59.2297,1.9899,127.824,4.865,81.7652,12.6787,143.9481,10.9156,18.6131,7.1617,0,37.457,92.5625,10.8427,10.8638,9.9797,99.9739,99.8998,99.8517,0.007,0.2929,12.1277,22.0527,-109.5833,2.0986,1.7027,4.4257,0.1782,0.2619,100
2023-11-21,03:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,92.2243,3.5056,172.3961,3.8827,81.0908,14.8796,338.7723,3.1807,7.2853,2.4632,1545,82.4125,97.6804,9.9054,9.8796,10.2458,99.9618,70.0815,99.7553,0.027,0.1796,9.5263,21.9821,-111.7037,2.1878,2.2944,5.1016,0.105,0.5402,99.2052
2023-11-21,03:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,636.9387,25.7263,123.8862,6.2883,102.6521,16.1664,1312.5841,10.1849,13.5217,6.2361,0,71.7032,94.3762,10.6974,10.7095,10.3676,99.9702,99.7594,99.759,0.0014,0.3293,12.7006,22.6169,-110.8444,2.084,2.0055,5.3241,0.1532,0.3246,100
2023-11-21,03:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,7.0115,0.3134,164.681,10.0793,85.3814,19.5472,24.492,5.1897,10.82,2.4245,0,80.4478,93.4537,11.81,11.8319,10.3121,99.9763,,100,0,0.0237,10.0543,23.3089,-112,2.2022,1.9284,5.6197,0.056,0.4024,100
2023-11-21,03:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,59.2297,1.9899,127.824,4.865,81.7652,12.6787,143.9481,10.9156,18.6131,7.1617,0,37.457,92.5625,10.8427,10.8638,9.9797,99.9739,99.8998,99.8517,0.007,0.2929,12.1277,22.0527,-109.5833,2.0986,1.7027,4.4257,0.1782,0.2619,100
2023-11-21,03:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,28.0234,2.1222,152.9752,26.2969,96.3645,23.2611,51.2825,13.7888,17.6446,6.5365,0,96.6709,92.4646,11.4088,11.4309,10.7546,99.9789,,99.2248,0,0.2313,10.9354,24.0615,-112.3333,2.0572,2.3925,2.9474,0.0305,0.1724,100
2023-11-21,03:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,59.9158,0.937,63.849,1.687,91.2091,12.1752,144.4543,22.3587,14.7664,12.114,0,76.4372,57.2555,10.3629,10.5585,9.4168,99.8978,100,99.819,0.0114,0.9083,10.8029,21.4486,-111,1.9895,1.5225,7.3709,0.3185,2.0834,100
2023-11-21,04:00,Southern Remote,1,25.9926,0.7724,175.7802,2.4706,76.248,14.0024,70.5375,7.6837,12.1854,4.5658,0,88.218,97.9341,11.5889,11.6248,10.351,100,,100,0,0.4156,9.4339,23.3897,-110,2.0586,1.8396,2.8514,0.1556,0.7919,100
2023-11-21,04:00,Southern Region,1,1914.5565,83.997,138.3788,9.3855,97.5735,16.0426,4178.1721,4.8616,8.4301,2.9046,144000,75.4834,93.7935,10.7436,10.7627,10.3212,99.9707,99.684,99.8772,0.0031,0.508,11.0979,22.5696,-112.0676,2.1237,2.1324,4.0101,0.1031,0.2916,92.4242
2023-11-21,04:00,Southern City,1,795.2241,31.6706,100.4704,6.6199,87.2159,14.5489,2110.3918,7.1308,11.1559,4.5941,0,71.1096,92.7037,10.7627,10.7823,10.4418,99.9641,99.7567,99.8904,0.0033,0.5637,11.847,22.2344,-110.3825,2.1408,2.0538,5.3036,0.1585,0.4882,100
2023-11-21,04:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,225.9679,8.2606,82.6539,7.7219,81.1344,12.7833,501.1624,13.5027,16.8911,8.3478,0,70.9713,95.2364,11.7983,11.8277,11.4402,99.9686,99.7728,99.9233,0.0124,0.9207,11.7586,21.5273,-106.9744,2.2126,2.0987,5.724,0.2587,0.8603,100
2023-11-21,04:00,Aseer Province,1,597.2367,26.8027,120.7986,6.8911,91.8646,15.7903,1618.5179,5.9073,10.2297,3.8624,0,73.6973,95.5572,10.7843,10.8064,10.3154,99.9734,99.7525,99.879,0.0009,0.4213,12.1774,22.6357,-111.4,2.1059,2.2171,4.9121,0.1202,0.3144,100
2023-11-21,04:00,Jazan Province,1,270.545,8.8319,79.1107,6.4742,81.5346,12.5974,633.036,14.2484,16.316,8.5548,0,72.1185,85.7639,11.349,11.458,10.4791,99.9453,99.7729,99.926,0.0094,0.9367,11.6113,21.4791,-107.5333,2.1713,1.9062,6.0303,0.2493,0.9678,100
2023-11-21,04:00,Najran Province,1,44.2016,1.8398,133.4574,5.7236,78.0579,12.8415,122.3897,8.7713,17.7085,5.9107,0,53.9527,93.8229,10.8731,10.8838,10.412,99.966,99.691,99.6929,0,0.1889,11.5689,22.6091,-110.1667,2.1578,1.5874,4.1363,0.1321,0.2304,100
2023-11-21,04:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,76.4257,3.5725,167.586,6.896,82.7085,15.175,341.1642,2.7805,7.099,1.9944,0,85.3417,97.7645,10.0824,10.0615,10.3652,99.9836,99.6245,99.9263,0.0017,0.0857,9.8405,21.8593,-111.8333,2.2196,2.5937,4.733,0.0838,0.4015,100
2023-11-21,04:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,492.8373,22.4658,117.1944,6.7789,93.6939,15.9583,1206.0732,8.3433,12.7286,5.4302,0,69.1163,94.7567,10.8627,10.8856,10.3134,99.968,99.8445,99.827,0.0007,0.575,12.6254,22.7641,-111.0778,2.0891,2.1062,5.0292,0.1267,0.2916,100
2023-11-21,04:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,4.9099,0.2007,63.2665,13.3192,93.7421,17.294,21.9003,4.416,9.8387,2.1869,0,92.2911,94.5666,11.968,11.9741,11.2832,99.9747,,100,0,0.1011,10.0689,23.402,-111.6667,2.1453,1.3948,6.8995,0.5994,0.6381,100
2023-11-21,04:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,44.2016,1.8398,133.4574,5.7236,78.0579,12.8415,122.3897,8.7713,17.7085,5.9107,0,53.9527,93.8229,10.8731,10.8838,10.412,99.966,99.691,99.6929,0,0.1889,11.5689,22.6091,-110.1667,2.1578,1.5874,4.1363,0.1321,0.2304,100
2023-11-21,04:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,23.0637,0.5637,146.5061,19.4096,87.763,16.1528,49.3803,12.1784,13.6147,5.7457,0,92.3282,92.8191,11.3203,11.3897,10.1717,100,,100,0,0.104,10.9608,23.9642,-113,2.0635,2.1472,2.9381,0.0353,0.2138,100
2023-11-21,04:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,44.5771,0.5712,63.9694,1.241,83.602,11.4472,131.8736,17.6778,13.6713,9.4787,0,75.86,62.6955,10.4953,10.6676,9.7035,99.8677,100,99.939,0,0.9868,10.8814,21.2106,-111.1667,1.9703,1.6534,7.5771,0.2014,1.6035,100
2023-11-21,05:00,Southern Remote,1,24.3011,0.5478,131.8856,3.5677,79.9313,12.1392,68.9889,7.7775,11.4536,5.2964,0,86.7432,77.6402,11.5117,11.607,10.1539,99.9372,,100,0,0.136,11.1247,22.4374,-110.3333,2.107,1.8399,3.4731,0.3203,0.9965,100
2023-11-21,05:00,Southern Region,1,1655.7376,99.0845,154.7614,12.1054,95.3904,17.0182,3973.0908,4.3272,8.4738,2.6353,144000,77.3414,93.1693,10.7804,10.7959,10.4142,99.975,99.668,99.9001,0.002,0.3794,11.0514,22.5258,-112.3176,2.1185,2.1378,3.7983,0.0915,0.2715,92.4242
2023-11-21,05:00,Southern City,1,644.5757,40.8486,107.5108,10.3111,82.3991,15.7306,2008.1701,6.1019,11.4186,4.0195,0,73.6914,92.506,10.8261,10.8414,10.5568,99.9712,99.6942,99.9308,0.0025,0.4397,11.5668,22.2509,-110.6557,2.1415,2.0405,4.982,0.151,0.4317,100
2023-11-21,05:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,205.2295,9.581,91.8446,10.2982,82.0183,13.353,490.2115,12.3307,16.7883,7.3063,0,75.7141,91.3135,11.8574,11.8988,11.3868,99.963,99.7299,99.9121,0.0066,0.9555,12.1294,21.4772,-107.359,2.1943,2.0272,5.3989,0.2072,0.6984,100
2023-11-21,05:00,Aseer Province,1,468.0072,34.61,128.6561,10.9264,84.1112,17.1719,1553.8617,5.0298,10.6236,3.4417,0,76.9935,95.6032,10.8524,10.8706,10.4343,99.9719,99.6753,99.9491,0.0009,0.2737,11.6109,22.7342,-111.6733,2.1253,2.1723,4.6445,0.1076,0.3115,100
2023-11-21,05:00,Jazan Province,1,240.074,10.1738,87.6799,9.1768,81.9444,13.0194,616.9482,12.4847,16.0854,7.4094,0,76.4981,82.9016,11.4063,11.5066,10.5675,99.9653,99.73,99.914,0.0076,0.8539,11.9514,21.3809,-107.8667,2.1503,1.9402,5.5635,0.2246,0.8012,100
2023-11-21,05:00,Najran Province,1,37.6624,1.9933,130.2513,6.4362,72.4574,12.8258,108.8356,8.1621,17.1822,5.8099,0,40.3519,93.1808,10.8449,10.8623,10.1153,99.9862,99.9161,100,0,0.2401,11.7101,22.2105,-109.8333,2.1157,1.6457,4.4625,0.241,0.2246,100
2023-11-21,05:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,58.8205,7.149,179.0512,15.5803,75.1627,18.1038,330.9563,2.496,7.4234,1.8515,0,86.0364,97.8409,10.0947,10.0752,10.3493,99.966,99.5702,99.9774,0.0017,0.1422,9.2694,21.8464,-112.0556,2.1369,2.5421,4.9558,0.1073,0.4366,100
2023-11-21,05:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,380.3692,26.0489,120.5538,9.5895,84.9582,16.7693,1148.9593,6.9281,13.1309,4.7525,0,73.2002,94.7274,10.9362,10.9575,10.3824,99.9726,99.754,99.9084,0.0007,0.3364,12.0484,22.8959,-111.4,2.1312,2.0343,4.6586,0.1123,0.2862,100
2023-11-21,05:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,5.8105,0.3794,177.6802,20.5742,98.0501,19.2356,25.9819,4.3268,11.5522,2.3897,0,89.7109,95.1739,11.9308,11.9077,13.7472,100,,100,0,0.1115,10.0361,23.3485,-112,2.0505,1.9394,5.3874,0.1139,0.2501,100
2023-11-21,05:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,37.6624,1.9933,130.2513,6.4362,72.4574,12.8258,108.8356,8.1621,17.1822,5.8099,0,40.3519,93.1808,10.8449,10.8623,10.1153,99.9862,99.9161,100,0,0.2401,11.7101,22.2105,-109.8333,2.1157,1.6457,4.4625,0.241,0.2246,100
2023-11-21,05:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,23.0069,1.0327,184.0639,45.7276,93.8985,18.2185,47.9642,11.8691,14.1635,5.3629,0,97.0446,92.0149,11.4042,11.4111,11.2168,100,,100,0,0.1259,10.6734,23.7534,-112.6667,2.0307,2.5122,3.381,0.0232,0.2148,100
2023-11-21,05:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,34.8445,0.5928,68.2117,2.2418,81.5144,10.9394,126.7367,13.1933,12.853,7.8698,0,78.9046,61.3228,10.4781,10.6234,9.7158,99.9733,100,99.9199,0.0107,0.5272,10.9367,20.8274,-111.1667,1.9272,1.7496,6.5236,0.3264,1.4364,100
2023-11-21,06:00,Southern Remote,1,30.0714,1.014,85.4236,6.176,86.4528,13.5243,72.2731,9.725,12.5118,5.6778,0,84.9877,38.9514,11.3836,11.4933,9.9599,99.9793,,100,0,0.1859,11.5507,23.1686,-110.5,2.1356,1.9544,4.3201,0.4796,1.1665,100
2023-11-21,06:00,Southern Region,1,1800.9211,81.1024,143.0662,8.9758,96.4444,16.1392,4213.8697,4.5832,8.3793,2.8342,144000,77.1687,90.7475,10.7874,10.7986,10.5246,99.96,99.5152,99.8434,0.0048,0.4078,11.2099,22.6639,-112.1209,2.1684,2.2003,3.9615,0.1082,0.3207,92.4242
2023-11-21,06:00,Southern City,1,701.6226,29.9971,103.5007,6.5139,84.1777,14.453,2091.894,6.5862,11.07,4.1941,0,72.5238,92.4788,10.8648,10.884,10.5245,99.9568,99.5709,99.8744,0.0055,0.445,11.6101,22.2916,-110.4809,2.1631,2.0886,5.3778,0.172,0.5203,100
2023-11-21,06:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,235.8857,8.9005,81.4233,6.2157,80.0935,12.8411,535.631,14.6147,17.748,8.5576,0,65.8677,77.4532,11.7807,11.836,11.1935,99.9614,99.6575,99.9205,0.0174,0.9286,11.9858,21.707,-107.2564,2.2441,2.0229,6.0783,0.2949,0.8986,100
2023-11-21,06:00,Aseer Province,1,510.0138,24.5897,135.1796,7.8596,89.3891,15.5965,1610.4236,5.2831,10.1337,3.4761,0,79.29,95.7185,10.8844,10.8958,10.6129,99.9548,99.5593,99.8754,0.004,0.2787,11.8075,22.7638,-111.4,2.1401,2.3669,4.8788,0.1193,0.3625,100
2023-11-21,06:00,Jazan Province,1,272.2101,9.4004,78.7058,5.5466,80.3856,12.6276,668.5149,14.5969,16.9342,8.5614,0,67.7499,73.6231,11.3617,11.4727,10.471,99.9633,99.6582,99.9112,0.0132,0.8274,11.8307,21.6618,-107.8222,2.1994,1.9546,6.2556,0.3053,0.9709,100
2023-11-21,06:00,Najran Province,1,34.7101,2.4106,136.3967,9.2463,68.2513,13.3898,104.8301,7.5613,17.2128,5.439,0,41.4495,89.7253,10.9372,10.9465,10.6202,99.9645,99.2771,99.8601,0,0.3546,10.6923,22.0931,-109.75,2.2241,1.7115,3.8911,0.1086,0.2422,100
2023-11-21,06:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,71.8698,3.0645,177.7775,6.5992,83.9992,15.2871,337.8553,2.6992,6.9643,1.9456,0,84.2671,97.1055,10.1052,10.0966,10.2737,99.9459,99.4933,99.9027,0.0066,0.2728,10.0882,21.8866,-111.7778,2.2153,2.2386,5.2808,0.152,0.5718,100
2023-11-21,06:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,407.6868,20.8374,130.5181,8.0129,90.0404,15.6756,1198.6011,7.1258,12.6232,4.682,0,77.2482,95.219,10.9742,10.9906,10.5511,99.956,99.6038,99.8554,0.0019,0.2908,12.1573,22.8996,-111.1333,2.1345,2.3722,4.8073,0.1093,0.2971,100
2023-11-21,06:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,4.7233,0.2385,139.2312,5.7596,71.1263,16.4434,28.1181,4.4927,11.2528,3.5882,0,79.3071,96.3085,11.6488,11.5934,12.494,100,,99.6016,0.0439,0.1976,9.3337,23.9746,-111.6667,2.0668,2.6853,5.8148,0.4752,0.7992,100
2023-11-21,06:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,34.7101,2.4106,136.3967,9.2463,68.2513,13.3898,104.8301,7.5613,17.2128,5.439,0,41.4495,89.7253,10.9372,10.9465,10.6202,99.9645,99.2771,99.8601,0,0.3546,10.6923,22.0931,-109.75,2.2241,1.7115,3.8911,0.1086,0.2422,100
2023-11-21,06:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,25.734,0.4494,123.5642,16.3691,100.7728,15.6136,45.8492,15.1223,13.2501,5.8327,0,94.2149,91.5845,11.4477,11.4507,11.3943,100,,100,0,0.0581,11.3554,23.9523,-112.3333,1.9956,2.4182,4.7464,0.1231,0.3867,100
2023-11-21,06:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,36.3244,0.5,64.3557,1.3643,82.3273,11.1974,132.8839,14.515,13.1918,8.5783,0,74.209,61.1463,10.462,10.6203,9.6528,99.9696,100,99.8551,0,0.5022,10.8156,21.3826,-111.5,1.9512,1.7624,7.4478,0.375,1.4441,100
2023-11-21,07:00,Southern Remote,1,40.8956,1.4371,155.7535,9.0913,112.615,14.4971,74.2122,10.2876,12.9681,4.623,0,80.4449,24.8408,11.5375,11.6509,9.6108,99.9804,,100,0,0.1275,11.9788,23.0879,-110.6667,2.0733,1.817,4.6544,0.2564,0.7375,100
2023-11-21,07:00,Southern Region,1,1665.2077,94.0765,138.8733,11.0852,91.5179,16.6773,4333.8539,4.3991,8.5167,2.9028,144000,80.6834,89.1058,10.8155,10.8268,10.552,99.9529,99.4972,99.7994,0.0041,0.5252,10.816,22.7197,-112.0266,2.1816,2.215,4.0444,0.1322,0.3514,92.4242
2023-11-21,07:00,Southern City,1,661.6528,31.6116,99.2512,6.3996,80.2104,14.8354,2136.9059,6.3536,11.1427,4.4131,0,78.197,94.3128,10.8789,10.9,10.5058,99.9593,99.5282,99.791,0.0055,0.5726,11.3317,22.3735,-110.306,2.1765,2.058,5.2849,0.2257,0.5702,100
2023-11-21,07:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,221.1921,9.5597,85.9827,7.8014,78.4536,13.2296,548.5336,13.2794,17.461,8.2155,0,74.6555,65.8555,11.8407,11.8834,11.3736,99.9551,99.5715,99.911,0.0119,1.3998,11.7312,21.893,-107.3846,2.2424,2.0984,5.8053,0.3649,0.9256,100
2023-11-21,07:00,Aseer Province,1,505.9883,26.9021,130.2564,7.167,85.4838,16.0651,1662.4684,5.3487,10.3497,3.787,0,79.7724,95.3698,10.8708,10.8834,10.5838,99.9562,99.5327,99.7489,0.0036,0.3039,11.474,22.7425,-111.14,2.1532,2.2889,5.0239,0.1297,0.3866,100
2023-11-21,07:00,Jazan Province,1,259.314,10.2718,80.063,6.8083,79.3727,13.0606,681.1467,13.5423,16.7618,8.2695,0,76.327,67.8744,11.4171,11.5147,10.5664,99.9584,99.5719,99.8943,0.0091,1.146,11.6097,21.8381,-107.8222,2.203,1.9424,5.9741,0.3696,1.0152,100
2023-11-21,07:00,Najran Province,1,28.2115,1.4113,125.1257,5.5937,70.3357,11.927,100.75,6.8436,16.2662,5.5469,0,73.0705,90.9136,11.0582,11.093,10.1643,99.9868,99.3146,99.6917,0.0073,0.378,11.7026,22.0191,-110,2.0956,1.6932,3.9748,0.3693,0.3354,100
2023-11-21,07:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,70.3621,4.3228,172.7575,5.3142,76.1198,16.164,358.0076,2.706,7.1594,2.1078,0,86.4825,96.7183,10.1758,10.1761,10.1725,99.9245,99.5575,99.8215,0.0047,0.4869,9.7251,21.9233,-111.5926,2.236,2.3701,4.967,0.1288,0.5592,100
