Date,Time,NB-IoT Cell Group,Integrity,L.NB.Traffic.User.Avg,L.NB.Traffic.User.Max,RRC Setup Success Rate (NB-IoT),Downlink UE throughput (NB-IoT),Uplink UE throughput (NB-IoT),Service Drop Rate (NB-IoT),Downlink Packet Loss Rate (NB-IoT),Uplink Residual Block Error Rate (NB-IoT),Downlink SRB Packet Loss Rate (NB-IoT),NB-IoT RACH Success Rate(%),NB-IoT RACH Success Rate(%) Cov-Lvl 0,NB-IoT RACH Success Rate(%) Cov-Lvl 1
2023-11-21,09:00,Southern Region,1,34025.8936,101060,95.4298,0.4578,0.4999,0.0818,0.0001,3.9615,0.0001,29.4092,53.2058,7.3076
2023-11-21,09:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,3572.1722,12108,97.744,0.7338,0.7204,0.0328,0,5.9917,0,14.7055,38.7552,2.8834
2023-11-21,09:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,6495.9228,17217,93.5255,0.3529,0.392,0.1358,0.0002,3.3053,0.0002,38.5263,55.7474,13.3655
2023-11-21,09:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,3330.412,10727,96.2672,0.4546,0.4777,0.0639,0,7.1123,0,15.0856,40.103,3.4553
2023-11-21,09:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,5530.5835,16286,94.7483,0.4255,0.4783,0.0878,0.0001,2.4748,0.0001,48.3476,61.677,19.2358
2023-11-21,09:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,4868.6673,15461,95.97,0.5173,0.5668,0.0592,0.0001,2.7715,0.0001,40.9838,64.7224,10.8559
2023-11-21,09:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,4332.462,13093,97.1652,0.7848,0.7254,0.0378,0.0001,3.0802,0.0001,29.3146,49.5462,7.3421
2023-11-21,09:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,3364.7989,9502,95.3908,0.4342,0.517,0.1021,0.0001,2.699,0.0001,39.3079,61.9343,9.1006
2023-11-21,09:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1577.897,3843,88.4286,0.1455,0.1822,0.1935,0.0005,3.4217,0.0005,51.1804,64.3643,22.5481
2023-11-21,09:00,Aseer Province,1,17303.5036,54610,96.0455,0.5043,0.5432,0.0629,0.0001,4.5426,0.0001,25.2187,51.4129,5.7093
2023-11-21,09:00,Jazan Province,1,10817.3051,30249,95.1229,0.469,0.4928,0.0918,0.0001,3.214,0.0001,34.2767,53.0485,10.3614
2023-11-21,09:00,Najran Province,1,4952.1071,13378,93.5254,0.3079,0.3713,0.1251,0.0002,2.8455,0.0002,42.9298,62.7889,12.3701
2023-11-21,10:00,Southern Region,1,40784.7216,121733,96.2181,0.5143,0.3023,0.0994,0.0001,3.4941,0.0001,32.8456,58.2272,8.1809
2023-11-21,10:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,3431.6543,12053,98.3116,1.3642,0.5349,0.0344,0,5.4982,0,14.241,39.9076,2.5675
2023-11-21,10:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,7671.8119,20569,94.7521,0.4233,0.2667,0.1715,0.0001,2.945,0.0001,40.8947,58.6683,14.033
2023-11-21,10:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,3246.2536,10728,98.0982,0.8737,0.3962,0.0282,0,6.4226,0,14.33,40.0882,3.2708
2023-11-21,10:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,7604.0151,22902,94.9449,0.3914,0.2613,0.1109,0.0001,2.2177,0.0001,52.2646,67.0107,19.9413
2023-11-21,10:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,6431.6435,20185,97.1786,0.5527,0.3043,0.0599,0,2.3375,0,48.6399,71.954,13.5781
2023-11-21,10:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,5780.0414,16959,97.2165,0.6355,0.3501,0.0631,0,2.8718,0,34.6,55.4117,10.3743
2023-11-21,10:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,4180.0732,11892,96.3744,0.4505,0.2948,0.1527,0.0002,2.274,0.0002,46.7823,69.4263,11.3279
2023-11-21,10:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1139.7991,2896,94.7866,0.2418,0.1656,0.1339,0,3.3447,0,50.417,68.7732,19.2408
2023-11-21,10:00,Aseer Province,1,20705.1161,65850,96.8195,0.5742,0.3224,0.066,0.0001,3.9538,0.0001,28.287,56.7305,6.2121
2023-11-21,10:00,Jazan Province,1,13438.9792,37474,95.8218,0.4997,0.2975,0.1236,0.0001,2.9242,0.0001,37.8322,57.1271,12.1363
2023-11-21,10:00,Najran Province,1,5341.1967,14860,96.0154,0.3938,0.2588,0.148,0.0001,2.4493,0.0001,47.7186,69.3236,13.1627
2023-11-21,11:00,Southern Region,1,64220.0723,184964,98.0081,0.5988,0.435,0.0458,0.0001,3.7311,0.0001,38.87,63.0523,9.6434
2023-11-21,11:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,8639.0118,25203,98.0614,0.573,0.4026,0.0287,0,5.3706,0,26.1259,52.4629,6.1656
2023-11-21,11:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,11052.0971,30792,97.609,0.543,0.4053,0.0878,0.0001,3.074,0.0001,45.8638,64.3476,13.6514
2023-11-21,11:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,7354.7687,20494,97.3138,0.3866,0.2916,0.0425,0.0001,6.2796,0.0001,25.1885,52.9113,6.4305
2023-11-21,11:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,8895.0887,25718,98.1525,0.8677,0.5641,0.0422,0.0001,2.2022,0.0001,56.905,70.5145,19.4516
2023-11-21,11:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,8104.5593,24323,99.0064,0.8048,0.5485,0.0121,0,2.6992,0,49.4023,74.2425,11.2719
2023-11-21,11:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,9550.6924,27149,97.6134,0.5363,0.417,0.0492,0.0001,3.2903,0.0001,39.7902,60.132,11.6447
2023-11-21,11:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,7264.5402,21678,98.1921,0.7972,0.5931,0.0463,0,2.5806,0,49.9726,73.4145,11.1004
2023-11-21,11:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1581.6891,4495,98.0121,0.3203,0.2439,0.0299,0.0001,2.5182,0.0001,58.4837,73.6794,21.1727
2023-11-21,11:00,Aseer Province,1,33017.5492,95813,98.2047,0.6245,0.4362,0.031,0,4.2664,0,34.7819,61.3935,8.0933
2023-11-21,11:00,Jazan Province,1,20571.6293,57838,97.6039,0.5385,0.4095,0.0698,0.0001,3.1895,0.0001,42.7138,62.2303,12.5498
2023-11-21,11:00,Najran Province,1,8853.2688,26201,98.1574,0.6443,0.4874,0.043,0.0001,2.5694,0.0001,51.596,73.4782,12.6468
2023-11-21,12:00,Southern Region,1,5729.3486,30701,99.4592,3.4903,1.3718,0.0077,0,7.0378,0,7.1976,18.5168,1.1632
2023-11-21,12:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,690.7739,4378,99.5836,5.4106,1.763,0.0037,0,9.0236,0,2.8771,9.0784,0.5221
2023-11-21,12:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1107.7757,4225,99.639,4.3241,1.6361,0.0226,0,5.7156,0,11.5693,20.6864,2.3458
2023-11-21,12:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,585.9567,3673,99.4237,4.9123,1.6171,0.0081,0,9.939,0,2.524,8.9571,0.4541
2023-11-21,12:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,947.7633,5546,98.8785,1.68,0.8586,0.0061,0,4.4134,0,18.5265,27.8494,6.0922
2023-11-21,12:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,595.2402,4151,99.1549,2.9927,1.0767,0.0022,0,5.4656,0,9.9759,30.3468,1.3894
2023-11-21,12:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1043.7683,4098,99.7577,7.2967,2.4181,0.0018,0,5.8163,0,9.1311,18.8703,1.2536
2023-11-21,12:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,461.1493,2465,99.8612,8.6363,3.094,0.0013,0,1.3455,0,43.6263,56.1238,8.4118
2023-11-21,12:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,62.7036,341,99.9894,9.2577,2.3512,0,0,0.6294,0,64.2487,70.1546,17.2075
2023-11-21,12:00,Aseer Province,1,2820.8172,17753,99.2208,2.6649,1.0953,0.0049,0,7.8821,0,5.3159,15.5985,0.9644
2023-11-21,12:00,Jazan Province,1,2149.2481,8310,99.6965,5.3263,1.9163,0.013,0,5.7915,0,10.2288,19.6868,1.7331
2023-11-21,12:00,Najran Province,1,525.0657,2814,99.8848,8.6429,2.9673,0.001,0,1.2474,0,46.0981,58.1343,8.901
2023-11-21,13:00,Southern Region,1,10962.1769,45351,99.2201,2.6388,1.4227,0.0104,0,4.9271,0,15.7255,36.4958,3.1206
2023-11-21,13:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1198.2928,5626,99.435,4.2905,1.4601,0.0088,0,7.6917,0,6.3602,21.0939,1.3546
2023-11-21,13:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,2188.621,7676,99.3564,2.7222,1.5546,0.0185,0,3.3414,0,24.3806,40.7494,6.1345
2023-11-21,13:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1212.144,5323,99.1467,1.6609,0.8638,0.0076,0,8.7773,0,7.4314,24.7202,1.6237
2023-11-21,13:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1709.8534,6819,98.6611,2.531,1.4639,0.0053,0,2.8598,0,31.7863,45.1896,9.8478
2023-11-21,13:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,1238.4247,5499,99.3071,4.6163,1.6955,0.0032,0,3.7346,0,20.686,47.8422,3.8837
2023-11-21,13:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1774.0028,6697,99.4369,2.9058,1.6319,0.0063,0,3.878,0,16.5632,32.7456,3.4008
2023-11-21,13:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1023.3527,4724,99.1299,1.4151,1.2336,0.017,0,1.5032,0,51.6127,66.2007,14.8418
2023-11-21,13:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,210.6062,954,99.9034,3.4769,1.4794,0,0,1.3862,0,62.0775,72.1057,30.1272
2023-11-21,13:00,Aseer Province,1,5364.9753,23290,99.1005,2.8709,1.3636,0.0062,0,6.0019,0,12.0617,32.7678,2.3948
2023-11-21,13:00,Jazan Province,1,3955.0237,14339,99.3941,2.7872,1.578,0.0128,0,3.5949,0,20.2602,36.8117,4.6021
2023-11-21,13:00,Najran Province,1,1235.2987,5689,99.2693,1.6505,1.2938,0.0139,0,1.4755,0,53.9922,67.6203,17.8959
2023-11-21,14:00,Southern Region,1,8544.7592,36316,99.3573,3.3839,1.798,0.0086,0,5.0833,0,13.5613,32.5073,2.1511
2023-11-21,14:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,845.489,4721,99.5689,4.5818,1.8437,0.0076,0,8.4526,0,4.526,15.1939,0.8209
2023-11-21,14:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1886.9844,6366,99.3861,3.0598,1.8449,0.023,0,3.3195,0,23.5699,40.4835,4.7605
2023-11-21,14:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,941.1751,4606,99.263,2.3245,1.147,0.0086,0,8.7539,0,5.917,19.9126,0.9872
2023-11-21,14:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1525.7863,5785,98.6917,2.6634,1.63,0.0065,0,2.7325,0,30.8604,44.4532,8.8513
2023-11-21,14:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,910.6992,4493,99.4014,6.3013,2.2664,0.0009,0,3.6549,0,18.0859,44.4725,2.748
2023-11-21,14:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1346.3483,5225,99.5749,3.6745,1.982,0.0029,0.0001,4.1993,0.0001,14.799,29.263,2.2842
2023-11-21,14:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,629.3517,3002,99.7505,3.1534,2.1989,0.0032,0,0.9917,0,55.0218,65.2035,14.127
2023-11-21,14:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,176.2079,808,99.9786,10.6988,3.8459,0,0,0.5536,0,71.1402,73.8484,44.7458
2023-11-21,14:00,Aseer Province,1,4226.7379,19611,99.1785,3.3123,1.6539,0.0057,0,6.1869,0,10.0766,28.0802,1.6802
2023-11-21,14:00,Jazan Province,1,3228.729,11575,99.4766,3.2562,1.8843,0.014,0,3.6793,0,19.2447,35.2989,3.4677
2023-11-21,14:00,Najran Province,1,806.5748,3820,99.7968,4.0562,2.593,0.003,0,0.8611,0,58.872,67.5088,18.0304
2023-11-21,15:00,Southern Region,1,33593.5999,101283,95.908,0.4783,0.5194,0.0826,0.0001,3.9781,0.0001,28.809,52.0603,7.2263
2023-11-21,15:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,3691.7998,12608,97.6478,0.7137,0.6929,0.0381,0,5.9914,0,14.3858,35.6014,3.0759
2023-11-21,15:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,6195.1648,16549,94.5791,0.3982,0.4349,0.1329,0.0001,3.3096,0.0001,36.981,54.5809,12.3038
2023-11-21,15:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,3427.3829,10828,96.733,0.4601,0.4834,0.0607,0.0002,6.9074,0.0002,15.2005,38.4341,3.662
2023-11-21,15:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,5409.4791,16066,94.9943,0.4436,0.505,0.0841,0,2.4825,0,47.5003,61.5784,18.0961
2023-11-21,15:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,4895.2586,15602,96.2326,0.5013,0.5503,0.0792,0,2.8243,0,41.983,64.75,11.6881
2023-11-21,15:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,4218.4806,13174,97.4891,0.8708,0.769,0.0331,0,3.1464,0,28.1743,48.8931,7.0464
2023-11-21,15:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,3362.1589,9874,95.703,0.4518,0.5335,0.11,0.0001,2.7043,0.0001,39.5493,63.6855,8.5605
2023-11-21,15:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1447.0349,3675,90.2835,0.1594,0.2055,0.1751,0.0004,3.2938,0.0004,52.7284,67.1816,22.8112
2023-11-21,15:00,Aseer Province,1,17426.3801,55119,96.2762,0.5065,0.5463,0.0673,0.0001,4.547,0.0001,24.915,49.6106,5.8571
2023-11-21,15:00,Jazan Province,1,10401.992,29667,95.8736,0.527,0.5383,0.0879,0.0001,3.2475,0.0001,32.8411,52.072,9.6274
2023-11-21,15:00,Najran Province,1,4818.3874,13590,94.3906,0.3274,0.3981,0.1249,0.0001,2.8203,0.0001,43.3382,64.8446,11.8328
2023-11-21,16:00,Southern Region,1,13638.7964,97366,99.0226,0.9809,0.7809,0.0116,0,5.2545,0,15.6085,35.2022,2.3133
2023-11-21,16:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1419.137,12039,99.3988,1.2178,0.8827,0.0089,0,8.0909,0,6.4419,19.2603,1.0197
2023-11-21,16:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,2754.2731,14638,98.5577,0.9687,0.7563,0.0236,0,3.8982,0,23.3691,39.0435,4.5409
2023-11-21,16:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1356.7321,10427,99.2043,0.9518,0.7245,0.0066,0,8.7566,0,6.3536,20.3863,0.975
2023-11-21,16:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,2137.7178,12576,98.701,1.0724,0.8457,0.0135,0,3.0156,0,30.1161,44.2337,8.0202
2023-11-21,16:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,1618.7021,15278,99.4595,1.0497,0.8028,0.0014,0,3.7964,0,22.7709,50.9806,3.0508
2023-11-21,16:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,2018.0239,12687,99.3255,1.6093,1.1641,0.0044,0,4.3407,0,16.6173,33.5893,2.3788
2023-11-21,16:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1614.5119,15670,99.1604,0.5899,0.551,0.0105,0.0002,1.6624,0.0002,52.979,67.526,10.5294
2023-11-21,16:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,227.9755,1566,99.6646,1.9768,1.0794,0.002,0,0.9211,0,63.9356,68.7845,26.8855
2023-11-21,16:00,Aseer Province,1,6531.2278,50333,99.1513,1.0693,0.8194,0.008,0,6.2351,0,11.712,30.4133,1.796
2023-11-21,16:00,Jazan Province,1,4770.5074,27291,98.909,1.1732,0.8834,0.0149,0,4.1161,0,19.8984,36.4514,3.3412
2023-11-21,16:00,Najran Province,1,1845.3382,17257,99.257,0.6681,0.5934,0.0088,0.0002,1.5339,0.0002,54.2801,67.7126,11.4801
2023-11-21,17:00,Southern Region,1,16819.0603,75143,98.9272,1.4861,1.109,0.017,0,4.2048,0,21.9525,46.2726,4.0101
2023-11-21,17:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1716.9483,8002,99.3212,2.8691,1.3957,0.0065,0,6.8988,0,9.0699,28.9329,1.613
2023-11-21,17:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,3372.4058,12885,98.8219,1.2612,1.0418,0.0284,0,2.9232,0,33.4755,50.783,8.6606
2023-11-21,17:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1650.0637,7221,98.8888,1.1244,0.7278,0.012,0,8.1694,0,9.4336,29.8684,1.8236
2023-11-21,17:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,3017.3873,13115,98.0949,1.2733,1.0665,0.0279,0,2.3094,0,43.0144,57.0165,13.7182
2023-11-21,17:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,2077.6129,11675,98.9509,2.1764,1.3408,0.0033,0,2.9696,0,30.2402,59.1204,5.4696
2023-11-21,17:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,2778.0559,11971,99.1794,1.5141,1.2243,0.0119,0.0001,3.2519,0.0001,24.5142,45.8233,4.4929
2023-11-21,17:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1252.8872,5758,99.5118,1.4785,1.2221,0.0176,0,1.4547,0,52.6648,65.6,14.2168
2023-11-21,17:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,385.0113,2211,99.804,1.268,0.9525,0.0019,0,1.3996,0,61.7327,68.7919,29.5678
2023-11-21,17:00,Aseer Province,1,8463.6792,40015,98.742,1.6009,1.1049,0.0139,0,5.1076,0,17.2329,42.5254,3.0634
2023-11-21,17:00,Jazan Province,1,6144.6375,24819,98.9894,1.3595,1.1098,0.0206,0,3.0852,0,28.8455,48.4157,6.2873
2023-11-21,17:00,Najran Province,1,1642.0556,8004,99.5792,1.4146,1.131,0.014,0,1.4396,0,55.1837,66.5722,17.5173
2023-11-21,18:00,Southern Region,1,18085.4854,136834,98.9242,0.9351,0.6056,0.0144,0.0001,4.9136,0.0001,19.2764,42.3281,2.7527
2023-11-21,18:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,2092.1542,16866,99.2554,1.383,0.7951,0.0071,0,7.4422,0,8.9634,28.7471,1.1823
2023-11-21,18:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,3565.9717,20791,98.6894,0.8245,0.5572,0.031,0.0001,3.7031,0.0001,28.2466,45.4029,5.6387
2023-11-21,18:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1780.4463,13540,99.101,1.1984,0.6872,0.0089,0,8.2553,0,8.1054,25.9681,1.1617
2023-11-21,18:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,2983.4759,20764,98.2096,0.7745,0.5796,0.0221,0.0001,2.8055,0.0001,37.6622,52.0413,10.194
2023-11-21,18:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,2228.9527,21277,99.26,0.931,0.5675,0.0031,0,3.4252,0,26.8922,55.0591,3.5592
2023-11-21,18:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,2856.8393,19063,99.0882,1.0612,0.7013,0.0079,0.0001,3.9672,0.0001,21.5425,42.6517,3.0766
2023-11-21,18:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1529.9278,17263,99.2846,1.1276,0.6519,0.0086,0.0002,1.6194,0.0002,51.2217,63.8178,10.6799
2023-11-21,18:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,450.6023,3662,98.5802,0.3805,0.2474,0.0074,0,1.8873,0,55.0646,65.9666,15.863
2023-11-21,18:00,Aseer Province,1,9087.3803,72459,98.896,0.983,0.6296,0.0113,0,5.7856,0,15.1454,38.5852,2.1245
2023-11-21,18:00,Jazan Province,1,6415.9087,39789,98.8776,0.9198,0.6116,0.02,0.0001,3.8452,0.0001,24.6702,44.0079,4.1522
2023-11-21,18:00,Najran Province,1,1985.081,20978,99.141,0.8261,0.4995,0.0084,0.0002,1.6672,0.0002,52.1702,64.367,11.874
2023-11-21,19:00,Southern Region,1,8794.7686,34717,99.2769,3.1316,1.5401,0.0105,0,5.0923,0,13.4644,32.6014,2.5877
2023-11-21,19:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,932.2956,4399,99.4518,4.7153,1.5604,0.0036,0,7.9537,0,4.8707,16.1351,1.0478
2023-11-21,19:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1826.8643,6303,99.3178,2.9351,1.5733,0.0273,0,3.4432,0,21.6546,38.0824,5.4668
2023-11-21,19:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,936.1859,4194,98.9512,1.7568,0.8619,0.014,0,9.1698,0,5.8982,19.3367,1.2701
2023-11-21,19:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1583.4808,5481,98.7029,3.5319,1.7189,0.0061,0,2.7054,0,30.8218,42.624,9.8004
2023-11-21,19:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,977.544,4299,99.343,5.3941,1.8022,0.0035,0,3.6687,0,18.2032,44.2389,3.2846
2023-11-21,19:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1426.776,5193,99.5299,3.0662,1.7629,0.0044,0,3.9007,0,15.5591,34.3423,2.7922
2023-11-21,19:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,638.2751,2904,99.667,1.5496,1.2478,0.0049,0,1.5026,0,47.9856,63.3969,12.5915
2023-11-21,19:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,152.7241,692,99.978,7.0724,1.8282,0,0,1.1467,0,61.0867,70.7476,29.4914
2023-11-21,19:00,Aseer Province,1,4433.1847,18382,99.0819,3.4784,1.5016,0.0065,0,6.1036,0,10.2997,28.0571,2.0007
2023-11-21,19:00,Jazan Province,1,3248.5251,11475,99.4181,2.9796,1.6383,0.0167,0,3.6539,0,18.5934,36.3544,4.0184
2023-11-21,19:00,Najran Province,1,792.4359,3608,99.7299,1.9755,1.3753,0.0039,0,1.4088,0,50.8141,65.1149,15.5517
2023-11-21,20:00,Southern Region,1,17420.6277,159401,98.5838,0.7517,0.5128,0.0181,0.0001,5.3198,0.0001,17.8163,38.9845,2.7141
2023-11-21,20:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1986.3733,19295,98.937,0.9296,0.5844,0.0055,0,7.9424,0,7.9455,24.1165,1.117
2023-11-21,20:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,3306.3672,23485,98.4582,0.72,0.5008,0.0368,0.0001,4.101,0.0001,25.0904,42.4668,4.9641
2023-11-21,20:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1792.4324,16047,98.7991,0.721,0.4555,0.0166,0.0001,8.6599,0.0001,7.9244,24.3138,1.2491
2023-11-21,20:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,2801.9923,25114,97.7336,0.7311,0.5483,0.0203,0,3.0565,0,34.579,47.6443,9.9309
2023-11-21,20:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,2253.7794,26279,98.9363,0.6932,0.4639,0.0066,0,3.7786,0,25.3766,52.6406,3.5998
2023-11-21,20:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,2804.8599,22426,98.6899,0.7977,0.5723,0.0179,0.0001,4.2166,0.0001,21.944,42.0806,3.4299
2023-11-21,20:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1540.4808,18393,98.9589,0.8402,0.502,0.0107,0,1.6383,0,51.428,63.2758,11.8031
2023-11-21,20:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,421.3697,4183,98.3307,0.4203,0.2841,0.0145,0,1.8482,0,52.2872,62.6875,14.7971
2023-11-21,20:00,Aseer Province,1,8834.9746,86782,98.5195,0.7557,0.5151,0.0128,0,6.2456,0,13.8402,34.6099,2.0938
2023-11-21,20:00,Jazan Province,1,6106.116,45805,98.5701,0.7522,0.5284,0.0281,0.0001,4.1718,0.0001,23.4816,42.191,4.1576
2023-11-21,20:00,Najran Province,1,1966.5644,22635,98.8249,0.7052,0.4341,0.0115,0,1.678,0,51.6538,63.1527,12.5244
2023-11-21,21:00,Southern Region,1,35685.1871,108724,95.1457,0.4169,0.4475,0.0991,0.0001,4.1433,0.0001,29.5584,53.104,7.7392
2023-11-21,21:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,3826.4688,13030,97.3633,0.6416,0.6307,0.0377,0.0001,5.9843,0.0001,15.1686,39.3103,3.1331
2023-11-21,21:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,6682.5937,18952,93.1497,0.3357,0.3555,0.1818,0.0001,3.6753,0.0001,35.9348,53.3294,12.5241
2023-11-21,21:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,3644.0756,11647,95.8356,0.4012,0.4246,0.0688,0.0001,7.0053,0.0001,15.8221,39.3382,4.0071
2023-11-21,21:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,5808.99,17352,94.6391,0.3822,0.4253,0.0912,0,2.6795,0,47.9427,61.8349,19.0491
2023-11-21,21:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,5274.2402,16922,95.7658,0.4393,0.4794,0.0727,0.0001,2.9943,0.0001,41.8874,64.0655,12.227
2023-11-21,21:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,4458.7579,13889,96.8054,0.7253,0.6532,0.0562,0.0001,3.2905,0.0001,29.8016,51.8911,7.9104
2023-11-21,21:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,3425.9672,9968,95.1719,0.4106,0.4834,0.1337,0.0002,2.7546,0.0002,39.9719,63.2302,9.146
2023-11-21,21:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1549.8221,3922,89.1056,0.1469,0.1804,0.1841,0.0001,3.4952,0.0001,51.0464,64.4372,22.5759
2023-11-21,21:00,Aseer Province,1,18557.0997,58969,95.7868,0.4427,0.4754,0.0696,0.0001,4.6694,0.0001,25.8153,51.2324,6.264
2023-11-21,21:00,Jazan Province,1,11127.8429,32785,94.7426,0.4449,0.4493,0.1259,0.0001,3.5127,0.0001,33.1213,52.6161,10.2637
2023-11-21,21:00,Najran Province,1,4985.9729,13928,93.5576,0.2998,0.3566,0.1462,0.0002,2.9031,0.0002,43.3015,63.6624,12.3809
