Date,LTE Cell Group,Integrity,VOLTE Traffic Erl,Connected User Avg (VoIP),DL Active User Avg (VoIP),DL Throughput QCI.1 Mbps (VoIP),SRVCC Success Rate Overall,SRVCC Success Rate Overall (E2G),SRVCC Success Rate Overall (E2W),Mobily VoLTE Call Drop%,E-RAB Setup Success Rate QCI.1 (VoIP),UL Mute call %(%),DL Mute call %(%),UL Packet Loss Rate QCI.1 (VoIP),UL Packet Loss Rate QCI.5 (VoIP),DL Packet Loss Rate QCI.5 (VoIP),DL Packet Loss Rate QCI.1 (VoIP),E2E VQI Avg (VoIP),DL VQI Avg (VoIP),UL VQI Avg (VoIP),QCI1 DL IBLER(%),QCI1 UL IBLER(%),UEs in the DRX sleep state Ratio,SRVCC Failuers,L.E-RAB.AbnormRel.MMETot.VoIP,L.E-RAB.AbnormRel.MME.HOOut.QCI.1,L.E-RAB.AbnormRel.MME.EUtranGen.VoIP,L.Voice.DL.PktNum.AMRNB.12.2,L.Voice.DL.PktNum.AMRWB.23.85,L.Cell.Unavail.Dur.Sys(s),Cell.Availability(%),Availability Duration(s),VOLTE Thrpt Lic Failures,SRVCC E2W Failures,SRVCC E2G Failures
11/4/2023,Southern Region,45234Southern Region,93565.2099,4432.4435,1656.112,0.5084,97.1113,93.9506,97.6835,0.3103,99.9657,0.0656,0.0724,0.0603,0.0118,0.0243,0.0295,3.5285,3.5596,3.5715,2.2713,3.7263,71.4874,2601,17746,1776,11314,5742835798,2214726177,5672220,99.5746,1279047210,0,1766,835
11/4/2023,Muhayel,45234Muhayel,1908.0643,89.7201,33.564,0.49,97.0079,97.8495,96.9414,0.3685,99.9598,0.064,0.0653,0.056,0.0022,0.019,0.0252,3.501,3.5309,3.5472,2.1927,3.7889,70.8007,38,495,44,271,121295511,35779382,131605,99.6638,37173310,0,36,2
11/4/2023,Sabya,45234Sabya,4594.7223,220.1126,84.1997,0.5147,97.4544,97.7876,97.4311,0.2591,99.9425,0.0903,0.0856,0.0636,0.0074,0.0193,0.0311,3.5552,3.5861,3.5828,2.088,3.9177,71.9717,88,696,45,506,267323884,122980548,109470,99.7544,41260710,0,83,5
11/4/2023,Abu Arish,45234Abu Arish,3175.6133,152.2212,56.7884,0.494,98.3393,98.017,98.4,0.2645,99.9589,0.0767,0.0819,0.0749,0.0032,0.012,0.0302,3.5154,3.5475,3.5553,2.5942,4.0577,75.0034,37,496,44,345,198295470,64626975,15385,99.9657,42147870,0,30,7
11/4/2023,Najran,45234Najran,10254.2006,482.6109,182.6509,0.5039,98.8163,99.5338,98.7593,0.1773,99.9711,0.0424,0.0522,0.0385,0.0015,0.0101,0.0221,3.532,3.5638,3.5801,2.0537,3.7931,72.5788,69,965,50,729,648873931,249977334,1623945,98.7835,128583165,0,67,2
11/4/2023,Jizan,45234Jizan,8878.2177,423.3687,149.7145,0.5016,98.3741,97.7162,98.4495,0.2531,99.972,0.0696,0.0746,0.05,0.0048,0.0108,0.0352,3.5522,3.5842,3.5989,2.387,3.2098,73.8977,97,1191,80,858,523674523,228297002,182430,99.804,87006885,0,83,14
11/4/2023,Southern Remote,45234Southern Remote,39317.9979,1863.4508,692.6069,0.5112,97.675,96.1602,97.9935,0.3797,99.9667,0.0788,0.0852,0.0751,0.0191,0.0372,0.0305,3.5241,3.5538,3.5596,2.4557,3.7823,69.1456,1373,10388,1256,6022,2310675516,869694170,2209935,99.5575,491882235,0,979,394
11/4/2023,Western Region,45234Western Region,15480.5108,723.6853,269.8846,0.5708,96.6148,97.0468,96.5759,0.648,99.9815,0.1094,0.1037,0.0956,0.0935,0.0785,0.0293,3.6395,3.6669,3.6401,2.622,3.8954,62.9054,901,6661,971,2685,676238695,583628282,547910,99.5278,113934675,0,836,65
11/4/2023,Remote Jizan,45234Remote Jizan,17358.9981,835.1872,305.7962,0.511,97.1889,94.5289,97.7542,0.3719,99.9653,0.086,0.094,0.0842,0.0086,0.0171,0.0324,3.5345,3.5649,3.5654,2.5757,3.7947,68.2662,812,4941,581,2844,932043722,371545119,1020360,99.3931,164918830,0,535,277
11/4/2023,Remote Najran,45234Remote Najran,5584.5382,260.8612,100.8446,0.5139,98.1902,98.6714,97.9959,0.314,99.9697,0.0676,0.07,0.057,0.0242,0.0599,0.0228,3.5086,3.5354,3.5421,2.445,3.6802,69.7042,161,984,144,666,349376746,117746106,815325,98.9831,79262900,0,127,34
11/4/2023,Remote Aseer,45234Remote Aseer,16374.4616,767.4023,285.9661,0.5105,98.1196,96.8549,98.2987,0.4125,99.9674,0.0752,0.0813,0.0718,0.0273,0.0501,0.0311,3.5189,3.5488,3.5597,2.3328,3.8032,69.9061,400,4463,531,2512,1029255048,380402945,374250,99.8509,247700505,0,317,83
11/4/2023,Southern City,45234Southern City,52657.0797,2492.5052,936.1984,0.5064,97.8628,97.5259,97.8958,0.247,99.9655,0.0553,0.0625,0.0488,0.0055,0.0118,0.0284,3.5309,3.5631,3.5797,2.1415,3.6659,73.0398,601,6861,416,4933,3336645951,1300657798,2249765,99.7008,714609055,0,539,62
11/4/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45234Cluster=Aseer CL1,Rule Name=Opt Clusters",10778.6216,508.0747,191.4753,0.5138,98.3025,97.7316,98.3523,0.3151,99.9638,0.0494,0.0611,0.0485,0.0186,0.0284,0.0339,3.5291,3.5638,3.5862,2.0508,3.7093,73.0385,112,1949,120,1351,692466764,280670267,45240,99.98,217482240,0,100,12
11/4/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45234Cluster=Aseer CL2,Rule Name=Opt Clusters",20161.3961,950.5423,356.404,0.5065,96.8231,93.3913,97.1957,0.2686,99.9695,0.0536,0.0586,0.0583,0.0171,0.0303,0.0288,3.5227,3.5546,3.571,2.0183,3.8696,71.7666,373,2761,258,1872,1324919279,495744827,89795,99.9635,236776780,0,297,76
11/4/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45234Cluster=Aseer CL3,Rule Name=Opt Clusters",5703.2748,268.0431,102.825,0.5082,98.1929,97.3684,98.2774,0.473,99.9657,0.065,0.0887,0.0571,0.0115,0.0363,0.0253,3.5024,3.5314,3.5511,2.385,3.5679,70.4963,133,1906,184,1027,355612395,111834158,492820,99.5636,110049670,0,115,18
11/4/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45234Cluster=Jizan CL1,Rule Name=Opt Clusters",16847.2268,805.2036,288.212,0.5043,97.941,96.7559,98.1528,0.3035,99.9701,0.0768,0.0827,0.0718,0.0061,0.014,0.0329,3.5425,3.5745,3.5793,2.542,3.5295,71.7524,406,3241,314,2119,952003297,396932878,525975,99.6998,167451870,0,309,97
11/4/2023,"Cluster=USF8 CL1,Rule Name=Opt Clusters","45234Cluster=USF8 CL1,Rule Name=Opt Clusters",20.2566,0.9807,0.3318,0.6527,97.8723,100,97.7778,1.0549,99.9027,0.2641,0.1257,0.2403,0.1381,0.0864,0.0399,3.7817,3.8064,3.7175,3.9094,3.0802,72.1275,1,12,6,5,719158,1283167,0,100,604800,0,1,0
11/4/2023,"Cluster=USF8 CL2,Rule Name=Opt Clusters","45234Cluster=USF8 CL2,Rule Name=Opt Clusters",37.9783,1.7304,0.6467,0.5048,100,,100,0,100,0.0304,0.021,0.0217,0,0,0.0073,3.5327,3.5454,3.5325,1.7058,3.5081,56.9198,0,0,0,0,2944310,1142580,0,100,345600,0,0,0
11/4/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45234Cluster=Aseer CL4,Rule Name=Opt Clusters",7545.8259,351.6896,135.8748,0.5177,98.4397,98.8803,98.357,0.3372,99.964,0.0762,0.0739,0.0593,0.007,0.0145,0.0238,3.5131,3.5398,3.5486,2.7657,3.5167,71.3648,141,1621,198,898,477774631,171416562,108470,99.9129,121401315,0,125,16
11/4/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45234Cluster=Jizan CL2,Rule Name=Opt Clusters",16860.9882,811.3283,302.5685,0.5104,96.961,93.6787,97.5862,0.3346,99.9566,0.0865,0.0911,0.0718,0.0079,0.0169,0.0327,3.5384,3.5685,3.5722,2.3811,3.8472,70.4591,616,4051,431,2424,950993533,384905820,762895,99.5513,162681075,0,411,205
11/4/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45234Cluster=Najran CL1,Rule Name=Opt Clusters",12582.4768,590.939,224.281,0.5052,98.4441,99.1333,98.3273,0.2208,99.9709,0.0495,0.0586,0.0449,0.0049,0.0143,0.0229,3.5283,3.5591,3.5734,2.0531,3.7533,72.3367,161,1471,139,1100,797006855,301221480,1656905,98.9756,156779540,0,148,13
11/4/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45234Cluster=Najran CL2,Rule Name=Opt Clusters",1495.2674,70.1355,27.1648,0.5043,98.4776,98.4702,98.4884,0.2982,99.9727,0.0606,0.0608,0.0499,0.0527,0.1513,0.0211,3.4929,3.5218,3.5334,2.1406,3.6724,67.2755,32,249,28,164,96544713,27625976,777600,97.7556,33868800,0,13,19
11/4/2023,Jazan Province,45234Jazan Province,33724.3223,1617.2496,591.0323,0.5074,97.4446,95.1136,97.8695,0.3193,99.9632,0.0816,0.0869,0.0718,0.007,0.0157,0.0328,3.5405,3.5716,3.5758,2.4613,3.6873,71.0795,1021,7294,745,4544,1904296979,782257160,1285945,99.6293,331778295,0,720,301
11/4/2023,Aseer Province,45234Aseer Province,44099.5254,2074.3206,785.083,0.5104,97.8235,96.7868,97.952,0.3157,99.9671,0.0574,0.0656,0.0555,0.015,0.0276,0.0287,3.5201,3.5514,3.5687,2.2014,3.7309,71.8876,755,8171,744,5119,2843325754,1058282669,739250,99.8956,683719055,0,632,123
11/4/2023,Najran Province,45234Najran Province,14151.2299,664.3857,252.69,0.505,98.4199,98.8485,98.2978,0.2329,99.9699,0.0519,0.0593,0.0466,0.0114,0.0331,0.0228,3.5238,3.5544,3.5683,2.0731,3.7483,71.7894,198,1784,183,1292,899698734,329812139,2434505,98.7625,190993940,0,166,32
11/5/2023,Khamis Mushait,45235Khamis Mushait,15696.1837,740.3826,283.3743,0.5109,96.1813,90.3475,96.7175,0.2556,99.9685,0.0479,0.0527,0.0511,0.0022,0.0081,0.0276,3.5235,3.5549,3.5762,1.8589,3.7286,72.7022,235,1703,107,1287,1047882284,394215596,9150,99.9947,166218570,0,185,50
11/5/2023,Bishah,45235Bishah,3069.9054,143.5426,55.2837,0.5077,98.2092,96.2687,98.4898,0.2403,99.9753,0.0409,0.0551,0.0307,0.002,0.016,0.0221,3.5066,3.5393,3.5721,3.0736,3.368,72.6603,19,402,16,293,202810406,67125934,0,100,57801600,0,14,5
11/5/2023,Southern Region_FDD,45235Southern Region_FDD,104681.5809,4957.2697,1861.3973,0.5072,97.7238,96.2974,97.9667,0.3071,99.9663,0.0641,0.0718,0.06,0.0105,0.0219,0.0295,3.5245,3.5559,3.5701,2.2634,3.7458,71.6386,2171,19443,1603,12499,6494565489,2429710433,1935695,99.7316,714482210,0,1657,514
11/5/2023,Southern Region_TDD,45235Southern Region_TDD,234.9701,15.2707,4.6934,0.4777,95.5219,94.8646,95.6626,1.882,99.8914,0.985,0.301,0.5128,0.0176,0.0537,0.2182,3.4789,3.5122,3.4568,3.9398,6.6314,57.5931,272,662,219,403,13074733,4944638,4588215,99.2522,565130060,0,217,55
11/5/2023,Western Region_FDD,45235Western Region_FDD,15612.2948,734.5219,276.2135,0.5711,96.4964,95.0836,96.6223,0.6055,99.9666,0.1057,0.0991,0.0956,0.0994,0.0756,0.0285,3.6394,3.6663,3.639,2.5556,3.8254,62.8203,871,6191,924,2450,680181008,587121345,1605565,98.5858,110155935,0,771,100
11/5/2023,Western Region_TDD,45235Western Region_TDD,12.6039,0.5951,0.2052,0.4666,93.1707,95,92.973,3.8409,100,0.3199,1.3833,0.1192,0.0006,0.1261,0.2252,3.4562,3.4837,3.5004,4.2088,4.2529,60.1144,14,34,19,25,546781,277389,0,100,2764800,0,13,1
11/5/2023,Abha,45235Abha,9150.625,433.1608,166.8721,0.5173,98.298,97.6821,98.3509,0.265,99.9645,0.0415,0.0569,0.0421,0.004,0.0146,0.0334,3.5289,3.5644,3.5875,1.9869,3.7693,73.718,65,1345,55,980,589312652,238047547,152050,99.9067,154300665,0,58,7
11/5/2023,Southern Region All,45235Southern Region All,120541.4498,5707.6575,2142.5095,0.5156,97.3695,96.0604,97.5728,0.346,99.963,0.071,0.076,0.0654,0.0199,0.0289,0.0297,3.5398,3.5706,3.5788,2.3056,3.7638,70.7216,3328,26330,2765,15377,7188368011,3022053805,8129475,99.4398,1392533005,0,2658,670
11/5/2023,Southern Region,45235Southern Region,104916.5511,4972.5404,1866.0907,0.5072,97.5919,96.1947,97.8335,0.3159,99.9626,0.0659,0.0723,0.0609,0.0109,0.0237,0.0299,3.5244,3.5558,3.5699,2.2661,3.7537,71.6004,2443,20105,1822,12902,6507640222,2434655071,6523910,99.5112,1279612270,0,1874,569
11/5/2023,Muhayel,45235Muhayel,1901.3021,88.8909,33.7172,0.4905,96.8796,92.5234,97.2559,0.357,99.9631,0.0627,0.0631,0.0555,0.0012,0.0205,0.0253,3.497,3.5262,3.5439,2.1184,3.7722,71.0624,42,471,46,251,121846398,34660562,650695,98.3375,36860480,0,34,8
11/5/2023,Sabya,45235Sabya,4878.991,232.4437,89.2678,0.511,97.4804,95.7692,97.5967,0.2622,99.9584,0.0912,0.0856,0.0603,0.0051,0.0187,0.0322,3.5468,3.5777,3.575,2.0717,3.9089,72.0675,103,739,38,549,287886485,124063005,16925,99.962,41421685,0,92,11
11/5/2023,Abu Arish,45235Abu Arish,3354.9766,160.2454,60.4513,0.4948,98.5536,98.8981,98.4966,0.3481,99.9312,0.081,0.0857,0.0703,0.0047,0.0135,0.0364,3.5025,3.5341,3.5473,2.5592,4.0417,74.912,37,727,62,502,217135423,67901202,9515,99.9788,42124825,0,33,4
11/5/2023,Najran,45235Najran,11482.8342,539.1646,206.1583,0.5008,98.5823,97.9167,98.6435,0.2001,99.9774,0.0468,0.0544,0.0405,0.003,0.009,0.0228,3.5208,3.5521,3.5697,2.0797,3.8091,72.709,97,1217,66,900,744205738,261107210,2052005,98.4628,128312890,0,85,12
11/5/2023,Jizan,45235Jizan,10604.7473,505.8934,180.534,0.5017,98.4953,97.4587,98.6167,0.2525,99.9632,0.0743,0.08,0.0553,0.0076,0.0119,0.0336,3.5424,3.5753,3.5933,2.3593,3.2769,74.0177,113,1515,70,1049,641002767,268567360,35710,99.9616,87089420,0,93,20
11/5/2023,Southern Remote,45235Southern Remote,42913.7524,2039.2298,758.0908,0.5082,97.6904,96.4044,97.9602,0.3844,99.9597,0.078,0.0839,0.0766,0.0193,0.0362,0.0302,3.5217,3.5519,3.5597,2.4572,3.8229,69.259,1515,11387,1239,6661,2539169305,932322437,2405935,99.5197,491889605,0,1106,409
11/5/2023,Western Region,45235Western Region,15624.8987,735.1171,276.4188,0.571,96.4692,95.0828,96.5929,0.6099,99.9667,0.1058,0.0999,0.0956,0.0987,0.0756,0.0287,3.6393,3.6662,3.6389,2.5565,3.8258,62.819,885,6225,943,2475,680727789,587398734,1605565,98.6194,112920735,0,784,101
11/5/2023,Remote Jizan,45235Remote Jizan,18589.2602,897.4439,328.2213,0.5086,97.3189,95.4812,97.7132,0.4041,99.9532,0.0892,0.0954,0.0881,0.0081,0.0172,0.0313,3.533,3.5638,3.5662,2.5707,3.8421,68.5214,853,5733,598,3274,1013554403,398808611,854245,99.4966,166019260,0,599,254
11/5/2023,Remote Najran,45235Remote Najran,6146.1429,287.8289,111.3457,0.512,98.2836,98.4133,98.2337,0.3067,99.9769,0.0674,0.0715,0.0614,0.0383,0.0503,0.0219,3.5091,3.5375,3.541,2.5491,3.7425,69.4814,175,1056,134,737,386748058,128891850,866065,98.9198,78992755,0,130,45
11/5/2023,Remote Aseer,45235Remote Aseer,18178.3493,853.957,318.5238,0.5065,97.9351,96.2303,98.1758,0.3891,99.9611,0.0702,0.0766,0.07,0.0236,0.0503,0.0319,3.5148,3.5449,3.5595,2.3089,3.8299,69.9406,487,4598,507,2650,1138866844,404621976,685625,99.7269,246877590,0,377,110
11/5/2023,Southern City,45235Southern City,60139.5653,2843.724,1075.6587,0.5066,97.8699,96.1602,98.0416,0.2545,99.9656,0.0566,0.0633,0.0493,0.0037,0.012,0.0291,3.5261,3.5583,3.5768,2.1351,3.6863,73.0945,711,8119,460,5811,3852082153,1455688416,2926050,99.6109,714130135,0,594,117
11/5/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45235Cluster=Aseer CL1,Rule Name=Opt Clusters",12841.576,608.1071,230.6351,0.513,98.1781,97.8691,98.2062,0.3079,99.9636,0.0481,0.061,0.0474,0.0101,0.0299,0.0359,3.5285,3.563,3.5852,2.0412,3.7691,72.8995,144,2315,111,1566,825897503,329550450,456930,99.7984,216425160,0,130,14
11/5/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45235Cluster=Aseer CL2,Rule Name=Opt Clusters",23218.426,1094.9277,413.0483,0.5086,96.6201,91.4092,97.1737,0.2624,99.965,0.0523,0.0554,0.0581,0.0159,0.0298,0.0292,3.5231,3.5547,3.5727,1.9821,3.8851,71.7966,467,3013,268,2078,1517608981,569272487,21245,99.9914,236838625,0,353,114
11/5/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45235Cluster=Aseer CL3,Rule Name=Opt Clusters",5921.4649,277.3099,107.0252,0.5053,97.991,95.6012,98.2349,0.457,99.9666,0.0616,0.0828,0.0589,0.0079,0.0336,0.0245,3.4994,3.5283,3.552,2.3837,3.5374,70.5117,148,1807,213,1025,366775288,111943270,1016960,99.0994,109700105,0,118,30
11/5/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45235Cluster=Jizan CL1,Rule Name=Opt Clusters",19381.7154,933.373,335.1665,0.5032,97.9574,96.8166,98.1549,0.3198,99.9536,0.0808,0.0861,0.0758,0.0076,0.0152,0.0332,3.5379,3.5703,3.5788,2.5136,3.5911,72.0645,474,4107,336,2573,1123930543,459234484,268855,99.8479,168744890,0,365,109
11/5/2023,"Cluster=USF8 CL1,Rule Name=Opt Clusters","45235Cluster=USF8 CL1,Rule Name=Opt Clusters",18.0018,0.8822,0.3325,0.612,100,100,100,1.3018,100,0.6254,0.1936,0.8101,0.1194,0.0533,0.0753,3.65,3.6671,3.6127,2.6622,3.6109,70.7974,0,26,6,8,876080,827745,0,100,604800,0,0,0
11/5/2023,"Cluster=USF8 CL2,Rule Name=Opt Clusters","45235Cluster=USF8 CL2,Rule Name=Opt Clusters",38.9616,1.8255,0.6667,0.4701,100,,100,0.0628,100,0.0562,0.0369,0.0194,0,0,0.0139,3.4648,3.4799,3.4874,1.7788,3.5387,58.1855,0,1,0,1,2995527,672592,0,100,345600,0,0,0
11/5/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45235Cluster=Aseer CL4,Rule Name=Opt Clusters",8276.619,385.545,148.5021,0.5102,98.7489,98.4277,98.8097,0.3098,99.9738,0.0701,0.0729,0.055,0.0028,0.0154,0.0245,3.5031,3.5307,3.545,2.8395,3.5353,71.3903,125,1636,162,944,527468744,171646035,4380,99.9965,121670225,0,100,25
11/5/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45235Cluster=Jizan CL2,Rule Name=Opt Clusters",17721.6581,847.588,317.1733,0.5085,97.1907,94.9833,97.6143,0.364,99.955,0.0894,0.093,0.0717,0.007,0.0165,0.0319,3.5319,3.5626,3.5682,2.3685,3.8555,70.604,626,4576,425,2781,1015639910,394970406,647540,99.6192,162553500,0,446,180
11/5/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45235Cluster=Najran CL1,Rule Name=Opt Clusters",14038.6467,658.4519,251.8264,0.5028,98.3465,98.5401,98.3129,0.2372,99.9758,0.0523,0.0607,0.0467,0.0066,0.0131,0.0231,3.5204,3.5513,3.5651,2.1154,3.7782,72.4004,199,1762,141,1300,907315108,320297374,2114075,98.6929,156261835,0,173,26
11/5/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45235Cluster=Najran CL2,Rule Name=Opt Clusters",1653.2118,77.6513,30.3726,0.5106,98.1864,97.9607,98.497,0.3206,99.9759,0.0637,0.0606,0.0593,0.1063,0.1293,0.0203,3.5,3.5313,3.5419,2.1737,3.7525,67.9082,43,290,43,205,106615381,31096347,802000,97.6852,33825400,0,15,28
11/5/2023,Jazan Province,45235Jazan Province,37103.5029,1780.9228,652.3164,0.5057,97.5783,95.8531,97.8906,0.3412,99.9543,0.0849,0.0894,0.0739,0.0073,0.016,0.0326,3.5351,3.5666,3.5737,2.4451,3.7168,71.3503,1101,8689,763,5356,2139484342,854313602,918230,99.7365,332915420,0,812,289
11/5/2023,Aseer Province,45235Aseer Province,50177.496,2362.3094,897.8382,0.5097,97.7477,95.7337,97.9948,0.3028,99.9664,0.055,0.0629,0.0547,0.0112,0.0277,0.0295,3.5185,3.5499,3.5694,2.1849,3.7565,71.8986,879,8705,743,5584,3230811107,1181374312,1497680,99.7884,682671485,0,697,182
11/5/2023,Najran Province,45235Najran Province,15772.3187,739.7217,283.5949,0.5035,98.3016,98.2742,98.3093,0.2494,99.9752,0.054,0.0608,0.0486,0.019,0.0279,0.0228,3.5177,3.5485,3.5619,2.1315,3.7782,71.9169,246,2112,193,1532,1020956009,352322939,2916075,98.5177,190432835,0,191,55
11/6/2023,Khamis Mushait,45236Khamis Mushait,15474.6376,730.7706,278.3112,0.5104,96.7007,92.1722,97.1245,0.2686,99.9708,0.0486,0.0538,0.0525,0.0024,0.0086,0.0286,3.5248,3.5563,3.5771,1.9304,3.7444,72.5813,197,1722,108,1312,1028804360,392559126,61675,99.9645,165953920,0,157,40
11/6/2023,Bishah,45236Bishah,2937.0464,138.2581,53.1959,0.5068,98.7782,98.7013,98.7912,0.257,99.9754,0.0452,0.0589,0.0325,0.0018,0.0141,0.0216,3.5087,3.5401,3.568,2.9523,3.3883,72.7067,13,422,20,285,193700063,63791470,4820,99.992,57788800,0,11,2
11/6/2023,Southern Region_FDD,45236Southern Region_FDD,103888.3021,4913.2495,1843.249,0.5075,97.6033,96.0418,97.8637,0.3097,99.9676,0.0627,0.0715,0.0587,0.035,0.0218,0.0289,3.5255,3.5568,3.5698,2.2533,3.7424,71.5795,2228,19196,1752,12384,6435464465,2428695930,1249600,99.8267,715448110,0,1702,526
11/6/2023,Southern Region_TDD,45236Southern Region_TDD,243.7004,15.5404,4.6844,0.4603,95.0747,95.1429,95.0605,1.6303,99.9436,0.9089,0.2764,0.484,0.0433,0.0556,0.1837,3.4735,3.5064,3.4532,3.9848,6.4974,56.824,300,548,206,349,13727129,4818176,4919365,99.1982,564941000,0,249,51
11/6/2023,Western Region_FDD,45236Western Region_FDD,15175.9543,717.2723,269.3361,0.5696,96.4244,95.7478,96.4859,0.5574,99.9789,0.1053,0.1008,0.0941,0.0981,0.0817,0.0284,3.6381,3.6658,3.6372,2.5655,3.866,62.5788,878,5651,821,2248,662344016,562182735,726865,99.3598,110233080,0,791,87
11/6/2023,Western Region_TDD,45236Western Region_TDD,15.4541,0.7293,0.2582,0.4553,95.1613,100,94.6746,2.5735,99.9186,0.4367,0.8064,0.1279,0.0019,0.1545,0.2106,3.4331,3.4652,3.4431,4.3259,5.3108,61.0364,9,31,13,20,800452,253812,0,100,2764800,0,9,0
11/6/2023,Abha,45236Abha,9279.9821,437.8716,169.3499,0.5172,97.9884,93.5252,98.3429,0.2834,99.9698,0.0415,0.0533,0.0407,0.0045,0.0128,0.0324,3.526,3.5606,3.583,1.9749,3.7508,73.7244,76,1378,80,1067,605056361,240323357,82450,99.9494,154605455,0,58,18
11/6/2023,Southern Region All,45236Southern Region All,119323.4109,5646.7914,2117.5277,0.5155,97.2413,95.9517,97.4383,0.3423,99.9677,0.0696,0.0758,0.064,0.0417,0.0296,0.0291,3.5402,3.571,3.5781,2.2977,3.7666,70.6554,3415,25426,2792,15001,7112336062,2995950653,6895830,99.5248,1393386990,0,2751,664
11/6/2023,Southern Region,45236Southern Region,104132.0025,4928.7898,1847.9334,0.5074,97.4478,95.976,97.6969,0.3172,99.9665,0.0644,0.0719,0.0596,0.0355,0.0237,0.0292,3.5254,3.5567,3.5696,2.2561,3.7503,71.5401,2528,19744,1958,12733,6449191594,2433514106,6168965,99.5378,1280389110,0,1951,577
11/6/2023,Muhayel,45236Muhayel,1946.2837,90.7923,34.2743,0.4934,96.5012,96.2025,96.5217,0.3901,99.9659,0.0596,0.0603,0.0553,0.0019,0.0187,0.0256,3.4982,3.5279,3.5469,2.4846,3.7432,71.0356,43,522,53,282,125614467,37772853,7255,99.9815,37560890,0,40,3
11/6/2023,Sabya,45236Sabya,4866.6874,231.5214,88.4894,0.5109,97.8294,96.7442,97.8925,0.2443,99.9666,0.0798,0.0762,0.0565,0.0065,0.0203,0.0281,3.5491,3.5795,3.5783,2.0755,3.8815,72.0233,85,651,44,486,286583547,123601170,23380,99.9476,41398955,0,78,7
11/6/2023,Abu Arish,45236Abu Arish,3313.8316,157.6515,60.1299,0.499,98.0728,97.5976,98.1518,0.2594,99.93,0.0747,0.0797,0.0643,0.0051,0.0124,0.0277,3.5153,3.5458,3.5571,2.5835,3.9102,74.8725,45,535,60,360,212698572,69969274,23965,99.9466,42225635,0,37,8
11/6/2023,Najran,45236Najran,11381.2159,535.8284,204.5772,0.5003,98.5285,97.7941,98.5925,0.1933,99.9777,0.046,0.0543,0.0412,0.0159,0.0093,0.0253,3.5217,3.5536,3.5718,2.0987,3.824,72.5499,100,1180,95,857,733951533,260399994,2467100,98.1518,127564345,0,88,12
11/6/2023,Jizan,45236Jizan,10607.4434,505.4634,180.776,0.5033,98.4729,97.8523,98.5444,0.2577,99.9656,0.0725,0.0783,0.0523,0.0062,0.0113,0.035,3.5445,3.5768,3.592,2.2383,3.2453,73.9314,110,1501,74,1041,641717622,270849272,192855,99.7927,86518740,0,94,16
11/6/2023,Southern Remote,45236Southern Remote,42540.752,2015.7052,749.1399,0.5087,97.4543,96.1107,97.73,0.3896,99.9661,0.0766,0.0853,0.0746,0.0696,0.0361,0.0287,3.522,3.5521,3.5582,2.426,3.8309,69.2321,1638,11290,1316,6659,2511815505,929631327,2092470,99.5823,493085405,0,1212,426
11/6/2023,Western Region,45236Western Region,15191.4084,718.0016,269.5943,0.5694,96.4149,95.7828,96.4723,0.5604,99.9788,0.1056,0.1014,0.0942,0.0978,0.0818,0.0286,3.6379,3.6656,3.637,2.5668,3.8677,62.5781,887,5682,834,2268,663144468,562436547,726865,99.375,112997880,0,800,87
11/6/2023,Remote Jizan,45236Remote Jizan,18515.2954,887.3178,325.6303,0.51,96.9709,94.351,97.5173,0.393,99.9665,0.0859,0.0969,0.0845,0.1313,0.0173,0.0287,3.5338,3.5645,3.5652,2.5465,3.8585,68.3669,929,5524,676,3152,1012027879,400876302,694825,99.5905,166786650,0,630,299
11/6/2023,Remote Najran,45236Remote Najran,6136.7457,288.1716,110.4327,0.5088,97.9212,97.9866,97.896,0.3421,99.9699,0.0644,0.0733,0.0611,0.0372,0.0521,0.0224,3.5066,3.5347,3.5416,2.4472,3.7461,69.4454,212,1127,140,834,382620728,124827480,825235,98.9708,79297920,0,155,57
11/6/2023,Remote Aseer,45236Remote Aseer,17888.7109,840.2158,313.0768,0.5074,97.883,97.5256,97.932,0.4029,99.9643,0.0713,0.0778,0.0691,0.0234,0.0494,0.0309,3.5153,3.5456,3.5568,2.2934,3.8307,70.0682,497,4639,500,2673,1117166898,403927545,572410,99.772,247000835,0,427,70
